[2025-02-14 04:00:30][MAIN] - Contacting Arduino..
[2025-02-14 04:00:30][MAIN] - Arduino found!
[2025-02-14 04:00:30][MAIN] - Actuator running.
[2025-02-14 21:53:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:53:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:53:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:53:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:53:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:32][MAIN] - To Arduino: AUDIOPINGVOL
[2025-02-14 21:54:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:54:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:55:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:56:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:57:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:58:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 21:59:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:00:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:01:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:02:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:03:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:04:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:05:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:06:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:07:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:08:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:09:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:10:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:11:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:12:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:13:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:14:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:15:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:27][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:37][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:47][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:16:57][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:07][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:17][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:17:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:18:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:19:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:28][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:38][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:48][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:20:58][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:08][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:18][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:21:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:22:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:23:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:39][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:49][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:24:59][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:25:09][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:25:19][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:25:29][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:25:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:25:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:26:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:27:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:20][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:30][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:40][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:28:50][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:00][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:10][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:29:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:30:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:31:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:21][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:31][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:41][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:32:51][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:01][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:11][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:33:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:34:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:35:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:22][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:32][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:42][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:36:52][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:02][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:12][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:37:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:38:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:39:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:23][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:33][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:43][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:40:53][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:03][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:13][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:41:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:42:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:43:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:24][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:34][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:44][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:44:54][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:04][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:14][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:45:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:46:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:47:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:15][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:25][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:35][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:45][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:48:55][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:05][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:49:56][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:06][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:16][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:26][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:36][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:46][FLASK] - AUDIO: {'audio': 'pingvol'}
[2025-02-14 22:50:56][FLASK] - AUDIO: {'audio': 'pingvol'}
